Row ID,officer_id,timestamp,reason,case_number_present,sha256_hash
215,Officer-7,09/2025,[redacted],no,c2abd8fec9d9ad6721299f9249ce4b9c28f47abf86972d1086b6a72e486c2b28
216,Officer-1,09/2025,[redacted],no,d4db00c2db42a3a696e0464f1d100a27266c3ada061bdcde60a01a4f776c4620
217,Officer-1,09/2025,[redacted],no,b0c9ac830f7b0b89f49f06bcc78db3d3a680230cade4dcd8f649ab5c3750515f
218,Officer-1,09/2025,[redacted],no,ddec339c5a90afad0b3247ea68de89a56a7870defe927f7ea59807e4aeb216d7
219,Officer-7,09/2025,[redacted],no,6be313f9c34dab08a47e8a40b5318d35fdae3e859089b420323019bec94d194c
220,Officer-7,09/2025,[redacted],no,fef89a7d24306dea697407eda1b787aebaf9f2269f8143d239dc7f3495016ef5
221,Officer-1,09/2025,[redacted],no,6dcc08eb4c6ffefac146837236c20b86f1122892d7fb00a11322b992ccf62272
222,Officer-1,09/2025,[redacted],no,03c828c90b970eea704f3ae75e26eca5e8d35da85a4771843a3b92f2c42320b2
223,Officer-1,09/2025,[redacted],no,15d6fe19e56db8bf47761509e1cf1b7ec2ecd7075f58ec5bfb114703aabc28d7
224,Officer-18,09/04/2025,bomb threat,no,667cbbbf8a101b0036e107340b945b33be60d650bfe301a079988ea04b4d79c4
225,Officer-12,09/04/2025,investigation,no,004c99fdcca0fd3addbccc35b2108763273f88d08ca88f556693d7e50add84ae
226,Officer-12,09/04/2025,investigation,no,90204bf3fdccfbf0ecda2e45ed506a496ffa65c7c9af01354a0e1b38a52fb214
227,Officer-18,09/04/2025,bomb threat,no,809c5c11436a16a09bc3d2430425a9506d84f3ac39b0ddfcf716f19a37efde34
228,Officer-18,09/04/2025,bomb threat,no,1f2d00c75e07e24d7aa1412d58fd3941c4a850932cac1298b0e90cd647a77a71
229,Officer-12,09/03/2025,theft investigation,no,deb844dcbaa488c0e11c20af99de29f10fd4b79e67c40b72bd84d50caaf8e972
230,Officer-12,09/03/2025,theft investigation,no,e9d8628483a6ff49d1dbf49a2fb1d3719ebdbe92f6246f52c1bf4a2ed47bf9d2
231,Officer-12,09/03/2025,theft investigation,no,42b48868d9bb34deb92796eac24d88663f80f5d77d95affbf50578beffb8961a
232,Officer-12,09/02/2025,theft,no,df5a89b7d2ec65501c6d32addbc3e1291e4342596a4b39aca31e5117b4abfa79
233,Officer-12,09/02/2025,theft,no,f72a889f3c62a72832b73ed6fff3493f11897802da60312a49e0b5be34e5e584
234,Officer-12,09/02/2025,theft,no,a49143924afe13f429d6ca9a961c368c3621d7bf92ab3322dd97b77d306e566a
235,Officer-18,09/03/2025,wanted,no,592a06c03a8baa6b1e7503ced914d9bffdb4254f531bfd9d1cd7271721e0f1ca
236,Officer-18,09/03/2025,wanted,no,9d787b9a17c7f1f903aa9e7cd58fa166ffcada8cde6de15e13194d714e221a55
237,Officer-18,09/03/2025,wanted,no,dadadb3eccfd6aaa0c6ddf6871127a000a0812102762839a8614ff7e22cec20a
238,Officer-18,09/03/2025,wanted,no,b300a3015f513ecbdc21098983d8b773e13bd1159cf6d83e9dbdacab1c5fa88c
239,Officer-12,09/03/2025,theft investigation,no,bee8849453604af58c1a7e0146adbbd4045ca85db9a75eb077be01dcd90c79b3
240,Officer-12,09/03/2025,theft investigation,no,282f3e7b75b2e9bcd7f805a3a558d21de6a9e4aa18f3fad28f35e7e9f51d729b
241,Officer-12,09/03/2025,theft investigation,no,473581d84252571248db7077fe39849176bc27fba4bf04af104292a26ff23041
242,Officer-12,09/03/2025,theft investigation,no,492bdb896db59318ca94d1b9b652587b128b85a5b0f226d04defb0f5bcd070cd
243,Officer-12,09/03/2025,theft investigation,no,8954451922c9b56b12b7fd413a120511e0c350b86fa1a572b7608fa30cef1a18
244,Officer-12,09/03/2025,theft investigation,no,da938a7b10d66742103bf27ed3734af3ad38341122a4f0184cdee901396d39a1
245,Officer-12,09/03/2025,theft investigation,no,33f8933534fe935791171b01fdf69c627f1a44cef042520b030f31ebaafe1d96
246,Officer-12,09/03/2025,narcotics investigation,no,764babcdc1d1efd303e71fd0561d927b3103d3b695d0ad6768ff82695340b84b
247,Officer-12,09/03/2025,narcotics investigation,no,3320136dd26e0be27a2e6f4f78bb6d894aa3a2681dd04bac9550f3113804a687
248,Officer-12,09/03/2025,narcotics investigation,no,07e6ae6f7779d9e78575a83de321add8097a444e8963ba8eb0dc9bccb0cae77a
249,Officer-13,09/02/2025,theft,no,5265820cda33e7e1a049999e928df654682c7af7a763595393410ff47fc2ed17
250,Officer-13,09/02/2025,theft,no,37409fb999e374279103c44fb5e9dfa4d3c7ef039a72e94e2077f21222d49721
251,Officer-13,09/02/2025,theft,no,6a2d2b9a1db3e345f7ba6206112a08c1885dc647b18ee585bbabc8d27af2e67d
252,Officer-13,09/02/2025,theft,no,2f404d22d638f9b856775bc391329620eaba282ba66c6a311ecb59e65f21d591
253,Officer-13,09/02/2025,theft,no,5084f56c492667ac2fb7748b0c2a76ebf41ba1fa956d2e8634342738a96721bb
254,Officer-13,09/02/2025,theft,no,a95b39fa686f1db3524f1b500bb14d2d9c7897c32c0ea7a448505c4d0802a6d7
255,Officer-13,09/02/2025,theft,no,e1b813b69c097dea4ff36849643b5526a31804b753cd8251c7e61ec15db01d46
256,Officer-13,09/02/2025,theft,no,fb57baa70d208eb5999f4af239bb9a7d8d671d2546e426ee49f050fb051cbf7c
257,Officer-12,09/02/2025,narcotics investigation,no,fa97c5eeb0c19156e3de5e26c1774fb210fdbcfff681683a417af3d83768fe75
258,Officer-19,09/18/2025,investigation,no,8c4a340938412cfcbe242e7e48c067e5f23a2c3d3bd0d0e22b01698aeb618121
259,Officer-19,09/18/2025,investigation,no,f693e6ecb82e9ceae5d9b60ed30d09ecae8ebeea55c789163cc2654b3b575314
260,Officer-19,09/18/2025,investigation,no,868c34aec74ad1737b1b1706e673c5217c091b2ec82f8a165588f5d5f138628c
261,Officer-12,09/17/2025,investigation,no,b411813594bfb69e3b6f01852d9220acdcae96abd20fd725b620221745c0d0a5
262,Officer-7,09/16/2025,evading,no,b877fec8566bdc4ad0f06b324d838ff1144184fb91d7c946c36b7ebd1e99c982
263,Officer-7,09/16/2025,evading,no,31449a319d8b5f3223137fc618534bb2e09d27532901adb5c2db10c2f631fd6c
264,Officer-7,09/16/2025,evading,no,c22965902f74764794c4deb9a3fe474704ff0f8ac1a56967026481bb6880e396
265,Officer-7,09/16/2025,evading,no,9e51928ddddd7d13da1078d62b4052d6feb2ecac01f9726b0621a4b4c679eea2
266,Officer-7,09/16/2025,evading,no,09847a1d3aaf487ed0bd09da800e54237279b56302b77431ad7f93dbca8dcda0
267,Officer-7,09/16/2025,evading,no,bb3bd94801c22395ff7be8f8592b09ed5af9018627dc9543a8d1cb1d37d8c3cb
268,Officer-7,09/16/2025,evading,no,69d40f8cf4fa7e225ada1eb9e6f5c74b6c8ff30a035576f457d5fe04d14f9c30
269,Officer-7,09/16/2025,evading,no,68f00ac9be795dc87c859e1cf580ec9dd1e940c25a96adabf5b5c0be1d8aa28b
270,Officer-21,09/16/2025,assault,no,a6f0bf4537fb98dc3a6502fcc97bcb42f2dae08a09827d9c17b11f0f1e3cb2c5
271,Officer-21,09/16/2025,assault,no,f9b8a9874de5dc215727da9231839d3b5cd69ab2b1fce4e32a4b56e496557e1b
272,Officer-1,09/17/2025,Warrants,no,20df727eae1d11701397f178470f45e37fc56eb3903f105937d8767a4625d4e6
273,Officer-1,09/17/2025,Warrants,no,d231292c03edf7f4e598399f1bdccd110d085c5053d4379d90c88bbb0a36a080
274,Officer-1,09/17/2025,Warrants,no,b659666ad093b52116bb9ed9f3ed63d35f361da12ddb2edfdc0be9581f3c344e
275,Officer-34,09/18/2025,investigation,no,b9777cfe35d6d58527e7a98d51688f6e6928aa86920d3d01758aea2f12712b81
276,Officer-34,09/17/2025,investigation,no,758189a587709abd35d274805429f9c3c2b1e8f9cf5707dfe52b0ac2cb3baca5
277,Officer-34,09/17/2025,investigation,no,34f08cd8084310bfa9c8ec76fe7acb1631fe894a7f6a1e10a66760dc9052d83c
278,Officer-34,09/17/2025,investigation,no,cbf99ff76272f5374545732e5beccf6df395da3c859343f2bf33e4fd30aafa58
279,Officer-34,09/17/2025,investigation,no,bdd3ef98bd99ede008ae27a1c1ad32f0a65e12c91110ac32cf956db808691e55
280,Officer-34,09/17/2025,investigation,no,85bc4968a4c99e19ab5160dd7b3c9bd2810077f4d55ae500fc4c69a927ec7cfd
281,Officer-34,09/17/2025,investigation,no,54fc580a4b57c44329969264a253da5bb906a22c3d80cbb8bbddf228b8082c95
282,Officer-37,09/23/2025,Theft Investigation CV-[redacted],unknown,33a48c4c800b6607948be34584add07f19ce369900caacc373de82a1072d699c
283,Officer-37,09/23/2025,Theft Investigation CV-[redacted],unknown,a9d7c3f63ce95c717f8356d86b08ee2c91afabc711ad08958532cb7ac539f2c3
284,Officer-37,09/23/2025,Theft Investigation CV-[redacted],unknown,1af7995c21851c3099d62f40a9b65b0b89a354cb9ece1e4d6b315eccd9bb0578
285,Officer-12,09/22/2025,narcotics investigation,no,6212cf1308e1d18d5caaa3c79a239435ed0e593c3581c30dae8928f158d466d0
286,Officer-12,09/22/2025,narcotics investigation,no,d74f9f53cbd73d9739ad2a479e6b28012a166fe3cafcb70f7f4a9e4c55d81d21
287,Officer-12,09/23/2025,theft investigation,no,d5b56fe8a77249234686b4c8ba7659bb4df7ec25490c25fecb02d6b1bcf3b547
288,Officer-12,09/24/2025,narcotics investigation,no,7b001d0110e265bb2eff19059b6b2a163cd5ac65d4ffb4e544ec0ee06b97f721
289,Officer-12,09/23/2025,narcotics investigation,no,e4f17998c4ed179137b3adbf15ff4018c47c50568fafb0ced01c475f08855c10
290,Officer-12,09/23/2025,narcotics investigation,no,9822d7f18d29dd690dec8e309ff3ed4361664cb702454a156e6f3fa3665e861c
291,Officer-27,09/22/2025,investagation,no,51552854073d55d7232028127197183e1cbaa210d7d71a1a2ebeeda8bccf843a
292,Officer-27,09/22/2025,investagation,no,2aed37a57894b47bed1a57df3a76de5d0b451353a5003713dcd59ed1bc7b5a05
293,Officer-27,09/22/2025,investagation,no,8d4288e5af2503985f92ec916bb72be450ca8e58a8724bebd693d5f0b3a5a8c6
294,Officer-27,09/22/2025,investagation,no,2f563456ebaa37f0ae9c87863937dca6ceca4f5ddaed7b889212412066654830
295,Officer-27,09/22/2025,investagation,no,b49de0fa8b2d7b5cc78092578471addd52a223579cfab5f69f67fa52b222012f
296,Officer-37,09/24/2025,Theft Investigation CV-[redacted],unknown,4a86af8f9e81a0d9657515c83307209fa634f797ab525ab2f54ad149159c5cf6
297,Officer-37,09/24/2025,Theft Investigation CV-[redacted],unknown,0cb411e95dd51097a1fcd7b2ae3e51d90d931f4e90ab693bb6e3a66b2fa26789
298,Officer-37,09/24/2025,Narcotics Inv,no,1969b351478ebc78cec6709694c2812dcf4e2da1fe693cbf147c44b958c081c7
299,Officer-37,09/24/2025,Narcotics Inv,no,ca7935eda12ecfa6e8514399e8e8f154b87de18b1850e05eaf044aa8fe8a6f52
300,Officer-27,09/23/2025,,yes,5ea81b85f901ecfd2189242cc9df6979531c61b2eecbe45a54c50970d9276ba0
301,Officer-27,09/23/2025,,yes,29efe4f5980ea52aa35ce3e154a9425a74e0e56a17cd388b61a5edc2044492fd
302,Officer-27,09/23/2025,,yes,dcadfb5d8921f14ed91ed2d8dc13b1e2534b2b73a8fc6f2034612383a29fc906
303,Officer-37,09/23/2025,Theft Investigation CV-[redacted],unknown,7b947eda616742437eca023709c33a941d6bb45de201941150de76905695d478
304,Officer-12,09/23/2025,narcotics investigation,no,50f02831f56823e5f8ef92ae851379685989043b53852e59082d6a08e642fef0
305,Officer-12,09/23/2025,narcotics investigation,no,40a4536930b63905af8aac443625c879da025a1e9b0b39d0301f791d2e8e99a5
306,Officer-12,09/23/2025,narcotic investigation,yes,6cd11e9531d438b6cc12ec49814fbda15ee3f2f81926825e69bda5e17c850e33
307,Officer-12,09/23/2025,narcotics investigation,no,82a835374f1b3e656ba1818b4ab0e4536f75b4043cfdfbf6a7fe96bbe0eef383
308,Officer-12,09/23/2025,narcotics investigation,no,3ddf2b14546860a40c7135bc264739f296887da5318fe666f60d71cc9e997761
309,Officer-12,09/23/2025,narcotics investigation,no,9480705dd3ad3f418ad771171860d2d27ca9045a68cb961dd9a6b79da0ada3c2
310,Officer-12,09/23/2025,narcotics investigation,no,e8b23dbadc8123081ac4324f9b6b13f8eff1b8886f06033b2bd219d66cb85ef1
311,Officer-12,09/23/2025,narcotics investigation,no,ae2ecb389eb0fa3b7508a8b77606280dd284b7f3c9a542ef35034b0609d8b94d
312,Officer-12,09/23/2025,narcotics investigation,no,615f7cf831cb85e33571dab33bfd5ec16144f04b87d19b4e7a279da438a280c2
313,Officer-27,09/23/2025,investagation,no,f9a9750fab5c157f98f0248fafb3b80caf9679f9cde58c906b179834a810867a
314,Officer-27,09/23/2025,investagation,no,9a22889f5983d2595aa3fb2d4241acca9f30a8eadaf265d4ecd48c7bc526d781
315,Officer-27,09/23/2025,investagation,no,fbf8d34ec0c1ebbc759b2df540bfb6e9f31f16c126f51cf504bfb138ad989e23
316,Officer-37,09/24/2025,Theft Investigation CV-[redacted],unknown,4a2684baa02536b1231519879813cc56990d5f9c165dab5295199daa36d70c48
317,Officer-37,09/24/2025,Theft Investigation CV-[redacted],unknown,0db7f40b9fcc720fc03bb701cbe6a20322c4bfad2d295b8d30aa5686f6e779a6
318,Officer-37,09/24/2025,Theft Investigation CV-[redacted],unknown,d189a9f10f7596692f3c1257f0273dae08fd0c50f3387490709a2795e0462905
319,Officer-37,09/24/2025,Theft Investigation CV-[redacted],unknown,657052776804e13a46f625411e9039f140f8071d69769910b11d40e0e0fff9e8
320,Officer-37,09/24/2025,Theft Investigation CV-[redacted],unknown,0cc3b1a6c23884f1676bffb5f17de2212a5d40a778cb88b8c719e6e187041a41
321,Officer-37,09/24/2025,Theft Investigation CV-[redacted],unknown,5cd2635320016cab5f5ab52b9839c7e30745b098acdc7b831084dd4fead363ef
322,Officer-37,09/24/2025,Theft Investigation CV-[redacted],unknown,df76cd86b2adbb8b4611260e3ebd430cee053d0e02aafae54c4b966fe64646aa
323,Officer-12,09/24/2025,theft investigation,no,8e9ed8cd45ecc44725d65414a6ec38f7920330e989c7899a5b293239cbadee0b
324,Officer-6,09/25/2025,PATROL,no,ad849f0d3524103d6fb4aa09d8651c4027066468c20263bf53ad2682063cbda0
325,Officer-37,09/25/2025,Theft CV-[redacted],unknown,6aa622cff5cfd748408c6347aa8c8cc7245f453bec1a311fa7dfee8fdf0b0f20
326,Officer-37,09/25/2025,Theft CV-[redacted],unknown,e4d472c84e0894d53e79baedeb2700a7a3f823e16c0b1329457a567d43ee12a5
327,Officer-37,09/25/2025,Theft CV-[redacted],unknown,f4a1ab86603f5079ed33aa18420fff0943fd79fe4cd0fd94fc8ff185f5a24fce
328,Officer-37,09/25/2025,Theft CV-[redacted],unknown,bfdceafd42f5e31b7abdd451de5dc7941787ea81518404d9899ce2fd219cde08
329,Officer-37,09/25/2025,Theft CV-[redacted],unknown,fd8d76e486843596063321c172cf5658e9551ea0483b97a501c6168b1a4ace34
330,Officer-33,09/13/2024,investigation,no,c8145e556a19544be1694d975da515f746def6bf0f003ebd826d8fb5cdde1a3b
331,Officer-33,09/13/2024,investigation,no,5b72e5fd20dfcd4448991a4e6404fa07cb631a0f9cf44bd2a5ba3e95bf9d34e7
332,Officer-33,09/13/2024,investigation,no,53e5da3bee44d475fb059390c1f0fbc6e86413df3dd56f93e8e6553d96e46867
333,Officer-33,09/13/2024,investigation,no,7311c04aed2f3cebea5d89808ac987da7ee30f625054d068a418eec427eb8921
334,Officer-20,09/14/2024,,yes,d20bf0c001ff08be5db6dc5e26778e049e6af593d7e01490791badc7b729db9a
335,Officer-20,09/14/2024,,yes,1bb84486ffe009af16e19ce46b564f26c32ec86a6345bf10175110ade6b6c3a1
336,Officer-20,09/14/2024,,yes,2d3cc0a72baf30bf232214dcfdd204c560b4adab7502ee745fb2ae89ce6e2c23
337,Officer-20,09/14/2024,,yes,6752f4c5fbdba88c56876cf5a35c166baf0ece063cc23f212508f66c67757e65
338,Officer-20,09/14/2024,,yes,14d55d571adf35ef40f9ef8d68158129aeace1a93a97df682eaa67437a3d22f2
339,Officer-20,09/14/2024,,yes,358683fdc82c40ae396d7cb65e26002416b725e82f381f94e4db959705e8a0ae
340,Officer-20,09/14/2024,,yes,60046a344068b849eb9d7b78262641a152ffd857f0b00b4b11c6973b3af82077
341,Officer-18,09/2024,[redacted],no,62e2686007f18108cd5396bc6a25a3c7fe563cc349f08e2b02d2fcf244e633a4
342,Officer-18,09/06/2024,stolen,no,71e29022645aeab70ec1c4fc6d82fdecaedd0f4deb460d89967261b055d57f38
343,Officer-18,09/06/2024,stolen,no,45d25c248efd38b46220bd4b151dabff49058f694f6d88c08a4870f2dbbe33fa
344,Officer-18,09/06/2024,stolen,no,a02495274d38939650fc400c68ce8ec9f9b84e7c5cebd15c699fc238fc060096
345,Officer-18,09/06/2024,stolen,no,e51b3f755ec0bde549c7dc064fcf07ddd38fad567cbbc3d953bc2d1ee0e0e3fd
346,Officer-18,09/06/2024,stolen,no,63372220f987936dda11ef4b42ede7145d4749885733f92370097a160baf0711
347,Officer-23,09/06/2024,Stolen Vehicle,no,cacf3e18628925d88d6a92e6111160b3934b3a496556dba5aab5275cdeeccca2
348,Officer-23,09/06/2024,Stolen Vehicle,no,1c27c692f7515aea2a5583d6eb0afc53dbe75dfa24651c0eb3990cfa3def5fd6
349,Officer-18,09/06/2024,stolen,no,59b0055ffa9b07c979afd796d21334991c85ace7aa5d6b09481cfef94ad7a617
350,Officer-18,09/06/2024,stolen,no,4becdb6bfa7fcb569de7b6480af65101aaef3f8527c94506377cb7b749f8b078
351,Officer-18,09/06/2024,stolen,no,d631dd85a606dc13d378abfc7d6ab32bdfd93a7e148013e9b73af385290f41ae
352,Officer-18,09/06/2024,wanted person,no,87aeef78f61eaa8f5d0bdcfeae36ec4a008f100ba776f6faf7592befbe7596d0
353,Officer-18,09/06/2024,wanted person,no,fcc5b7008c2155dde172434081aa41ea08a623caec50941cf6785ca1c50a90f8
354,Officer-18,09/06/2024,wanted person,no,09d85615a037ff4be346d997e768791ac8aef2e325056363fb11ac517403eb8e
355,Officer-18,09/06/2024,wanted person,no,c26e6b57fdb05c9f61e9768ee774b86487eea93fea0efc035cf99c7fd95325ad
356,Officer-33,09/06/2024,investigation,no,9402cf05eacaa79e0a548ca9e65ae12f4f11ac187ba7848113fb1759fa943d52
357,Officer-33,09/06/2024,investigation,no,aed4702339f5609ea2c52c9676fd08305fc9f6f707741c157dfef085fcc105a0
358,Officer-33,09/06/2024,investigation,no,0323d0f72a49aad16847dfa8dbd41bd9826059339af911a372d392bc5303c7f0
359,Officer-33,09/06/2024,investigation,no,0e10c9b0da3a3c390976a6e5cafdf371661964f842156e0493f24260bee9806c
360,Officer-12,09/06/2024,stolen vehicle,no,c4137ccf5e743d58cc6ad0f643799e36024c42de7868f265bf1bc4d49dc35f32
361,Officer-18,09/06/2024,wanted person,no,16b7e9f02b879219833b27f8292547d4a15b7ffc2c200941efad4076a842fced
362,Officer-32,09/2024,[redacted],no,51f864e2361d0fd91db02d34c2aa9864a3e69bd17c90c037eb6179efc163f651
363,Officer-37,09/05/2023,[redacted] Forgery,unknown,cf14d100abc0e5dba4635368c1c0d41486b646b688ca3f52f60373e61f6580df
364,Officer-37,09/05/2023,[redacted] Forgery,unknown,c90e3570c6d40137961cff3cc58e226a5a88711221c3e52866eda866b3bbbbb5
365,Officer-37,09/05/2023,[redacted] Forgery,unknown,d69a39ab9025622e2693c81ac3c1e0b4444be933d84a9ff2324e704345fb7829
366,Officer-37,09/05/2023,[redacted] Forgery,unknown,8ef3dded077c1e9f32c5a504cba247fe8e34cfb13643f629f1563ae8225f22e2
367,Officer-37,09/05/2023,[redacted] Forgery,unknown,b556d81503b902f62e217eddb4c98dd25b75df65d2ca3660474a05d75c48d233
368,Officer-37,09/05/2023,[redacted] Forgery,unknown,359575a76bd3f6578d6366d7b4afd23ec2eabc8fd9692258491ef701f11cb2f2
369,Officer-37,09/05/2023,[redacted] Forgery,unknown,08d27baa129c3fd4f3f0e902ac522bc9266b84fb9a6369f298aac139b913144d
370,Officer-37,09/05/2023,[redacted] Forgery,unknown,8e40a47b44ceb189f6561d9d2425b9d62aff32418ac44a80e67999b585bc6203
371,Officer-37,09/05/2023,[redacted] Forgery,unknown,298b4a94cff1d1682f4f0f9df1cc58c9c4596dff12989218023d7eccfbf81738
372,Officer-37,09/05/2023,[redacted] Forgery,unknown,2b8f3205278bda3e6bb1882d223af1e6b926ed90208ffb102f2101254ad8984e
373,Officer-37,09/18/2023,Narcotics,no,eb689f29bb10ca84585fc2452c515430602b56cfb6e4fbe310c62984eae96219
374,Officer-37,09/21/2023,Narcotics,no,1ba850b6c98443e04bb47312196fe8f58b21764f7e2b8034bd5662cd71d290d9
375,Officer-37,09/21/2023,Narcotics,no,ac107a1a6d0260e306ee4da5c3267e5b719e99102f4dd932b6a42eaedfdd3be8
376,Officer-37,09/27/2023,Narcotics,no,27d6bda0891410c1efed15a0efdaeefbd13aaef72a1d0bec34b04e550fec9340
377,Officer-37,09/27/2023,Narcotics,no,50c56fc3b51a7babd6b9ec1b91a5d56ee644449ad4008ab1f867a2495cceb75d
378,Officer-21,10/16/2024,order protection,no,d2c3fc5b5f92c5d5ffa9a2385ef4c5417cd1ed6d4c1d8efc5c0486b2cb8272fb
379,Officer-21,10/16/2024,order protection,no,d40d41023ec292427eaa59def30255147c38bbb350b51e281d8b5eb94be3f458
380,Officer-37,10/08/2024,Narcotics Inv,no,8506ddfa794f9aa8b67892d657f5a51175724f9f18714ba42efdd1cfa67999bf
381,Officer-37,10/08/2024,Narcotics Inv,no,777e8a5bafc88acedccb3beed1ff927cc6eb244c3e8f5e10f3c355aa02bb282b
382,Officer-7,10/10/2024,Stolen,no,4d352c2cd8e58332a577770658a2520cdd6a6ab1ff207cb5201eabb024063055
383,Officer-7,10/10/2024,Stolen,no,113dc6bc6e2163b19fd9473eb07d6936e12dbfa1d2e992ebe5e15c3cc1300848
384,Officer-23,10/09/2024,theft suspect,no,b59bdac363c9ed6aa30a99c203a67d48a71fce7c8fd9326a3c0c18b87ea6c7ce
385,Officer-23,10/09/2024,theft suspect,no,a328e52345496d4686b83d203b8f0d2a4264c2d233cdada9934f3d08e465204b
386,Officer-23,10/09/2024,theft suspect,no,6ec3e44b3e6be534bd94e0939289cd9b2297677bf0d4f3b417eb25939d0c9ad3
387,Officer-23,10/09/2024,Theft suspect,no,8eb24c77f67fce942204a8f0025602d9e363f6da6a4b416b579f81b240ed150f
388,Officer-7,10/10/2024,Stolen,no,ad7039f1ccf134cdcf1807f4f85cc92b1dba53faa1c6483f06111f54df9fe39f
389,Officer-7,10/10/2024,Stolen,no,d00d45fe9c74a68b2978ca9174904baa9761bf617c9f689323e59b4fc508d88e
390,Officer-7,10/10/2024,Stolen,no,2953db95b3e59955701ee3b47447e80474f16970e557fc8ac04123fee83970ba
391,Officer-7,10/10/2024,Stolen,no,5ea0b697529e777b1381bd0f3d8bfacebf1e414dcb29c17c5bdb37d1336ed948
392,Officer-7,10/10/2024,Stolen,no,2c2cbe414cfe34a8b189c460bfd5f47daa3e28557466e00aeb2638d7f71b133b
393,Officer-7,10/10/2024,Stolen,no,1d049f467c68773a2854d39e145d38ee22c8ff46649bb57474d1cddd316776e2
394,Officer-7,10/10/2024,Stolen,no,fd414cf452e86ab0becb39dec5066bdc279e2cc571c887ec4a0366b5b7d22e01
395,Officer-7,10/10/2024,Stolen,no,19445565e433f6fa5f6d27d3261239e43d5c87b73aaf1a813258652c10949674
396,Officer-7,10/10/2024,Stolen,no,b25aa2759ad4eeb6e8cd8a5eddf80f21ccb35983cec8e3d2e4bf5a2dbfff9972
397,Officer-21,10/10/2024,theft,no,05c30e3d29ad66890380723fa4300c10e2e462bbae0cfac666b15fdac1959c47
398,Officer-21,10/10/2024,theft,no,c9bcd27dd7a541e3bdfade1e56da807c6e59c427678b0c99bbba17124512f9f0
399,Officer-21,10/10/2024,theft,no,9793dcde6f5d1fd2958ef472483983a23b2de660182c179d716d5066d591610d
400,Officer-21,10/10/2024,theft,no,56547f0d5447dc35f239e11e5f1b668545dfaf93c50a53a1a652c9a9887ba5f5
401,Officer-21,10/10/2024,theft,no,9f2dfad197fce1459fb287925665643e15c90a559d2ba7dffc07229a7260e117
402,Officer-21,10/10/2024,theft,no,0cff75d136c29f9412fae57f35057d8041f496706340dd1fa5c3ef329d639fa6
403,Officer-4,10/09/2024,Theft,no,8035f4edf1ce5ce954bf124a4a54faf31d48057aff051f0e4538d90848f0ce6f
404,Officer-4,10/09/2024,Theft,no,fd9a3eeb9dd3806ec0d99ff817e82a810296f5a3746f95122f5f622c8993c3c0
405,Officer-21,10/07/2024,burglary,no,20175aa08b11d18500fe780abee33d7671312d0f5948944ee15e8105ec5dc31b
406,Officer-21,10/07/2024,burglary,no,9968e2b05137839f3b473647e12cdf5e3703168bab8d0d6cd3084c36e71abe20
407,Officer-21,10/07/2024,burglary,no,a47d6f8024aa9321cba457de8feb905062a03b70b65344943c2782c358e0385b
408,Officer-21,10/07/2024,burglary,no,c776867c321cbf978443859e282197af6c6001fa1da685f62a039087b61f0584
409,Officer-21,10/07/2024,burglary,no,d0b008412b8128fc407ecab61897884e25f1736a9f4b2d343a310e9353ee0598
410,Officer-6,10/07/2024,burglary suspect,no,b3cbf74f66fd691d1ac3131671807923aadda7632bdd4b8e137d418879ffd3d2
411,Officer-6,10/07/2024,burglary suspect,no,ddfc0b824e529b24ce1d211c7db8f6be8f3eca8219876966d0c21108328aec22
412,Officer-6,10/07/2024,burglary suspect,no,f49937391533d1d25c14764e2001974d1d42b2d52c1be4d2b2c0f18f0c5c15e1
413,Officer-21,10/07/2024,theft,no,0f7c0b77f89583cf584b225d1d5ff2497f4d98c2448e3f386c709ca912d83198
414,Officer-6,10/07/2024,More Like This: burglary suspect,no,f415246531fe5e4e229d6179f6674eaea4dec3ec3b41fbfb49e06603425aaae9
415,Officer-6,10/07/2024,burglary suspect,no,8a08a762c035a7abcf4852efad04bc832c130450b534b1308f9d20b3f48203dd
416,Officer-6,10/07/2024,burglary suspect,no,f52b98fceb4e3d4515c3b8d8a3bf93a0c1f6bb7476ee2fe5c18908071ce894c2
417,Officer-1,10/07/2024,Stolen Vehicle,no,f70413e776cb820360af9271bae895e4455968d4bcbc338758335d60851c8298
418,Officer-7,10/11/2024,stolen,no,8a813ace520bf248e614f08bdd86b9014c283e688cd6d48695e512433e9a69b3
419,Officer-7,10/10/2024,Stolen,no,072bf37eaa4aa186ddef41d7ba0d13b9ee2c291460bd711367e28cd3938001b4
420,Officer-7,10/10/2024,Stolen,no,d228bcf34bf6bb3d63a86992c70595dffdc9d3a8ad16e18d756543a46054ead4
421,Officer-7,10/10/2024,Stolen,no,4cdc9a1573fb5fcaea6fd601e061b0def62a9fafc065d64197e8af3ea8606495
422,Officer-7,10/11/2024,stolen,no,635f1a8cbd6f1f7abe49f10037ab3bed02a17c1017f7348dfbd77ef7292e730b
423,Officer-7,10/11/2024,stolen,no,152b2b8a77d3cb36ac8645612d9bd3d842d7828d687476b86a8f3863fe061483
